text,translated_text,translated_text_en,label,lang
"Coronavirus | COVID-19 | SA National Defence Force Commander-In-Chief | President Cyril Ramaphosa.
#sandf
#CoronavirusInSA
#COVID19SA https://t.co/zRMlyb0Cht","virus corona | COVID-19 | Panglima Angkatan Pertahanan Nasional SA | Presiden Cyril Ramaphosa.
#sandf
#CoronavirusInSA
#COVID19SA https://t.co/zRMlyb0Cht","Coronavirus | COVID-19 | SA National Defence Force Commander-In-Chief | President Cyril Ramaphosa.
#sandf
#CoronavirusInSA
#COVID19SA https://t.co/zRMlyb0Cht",misinformation,en
"For more information and updates on the MDOC's response to the coronavirus COVID-19, please visit: https://t.co/CMMKhEFgvp https://t.co/iyiH8kFuHn","Untuk informasi lebih lanjut dan pembaruan tentang tanggapan MDOC terhadap coronavirus COVID-19, silakan kunjungi: https://t.co/CMMKhEFgvp https://t.co/iyiH8kFuHn","For more information and updates on the MDOC's response to the coronavirus COVID-19, please visit: https://t.co/CMMKhEFgvp https://t.co/iyiH8kFuHn",misinformation,en
Parem o corona vírus https://t.co/plHUGKFoDt,Hentikan virus corona https://t.co/plHUGKFoDt,Stop the corona virus https://t.co/plHUGKFoDt,misinformation,pt
"Jahe dipercaya bisa meningkatkan imunitas yang bisa jadi modal untuk menangkal Corona. Ini sarabba, minuman jahe khas Makassar yang patut dicoba. https://t.co/1f9n6lLKVA","Jahe dipercaya bisa meningkatkan imunitas yang bisa jadi modal untuk menangkal Corona. Ini sarabba, minuman jahe khas Makassar yang patut dicoba. https://t.co/1f9n6lLKVA","Ginger is believed to increase immunity which can be a capital to ward off Corona. This is sarabba, a typical Makassar ginger drink that is worth a try. https://t.co/1f9n6lLKVA",misinformation,in
"COVID-19 vaccinations are now available for Aboriginal and Torres Strait Islander adults aged 55 and over.

Talk to your local healthcare professional about booking your appointment.

For more information about the vaccines visit  https://t.co/hqI6w0E4TJ https://t.co/5zgfickscb","Vaksinasi COVID-19 sekarang tersedia untuk orang dewasa Aborigin dan Penduduk Kepulauan Selat Torres berusia 55 tahun ke atas.

Bicaralah dengan profesional kesehatan setempat Anda tentang pemesanan janji Anda.

Untuk informasi lebih lanjut tentang vaksin, kunjungi https://t.co/hqI6w0E4TJ https://t.co/5zgfickscb","COVID-19 vaccinations are now available for Aboriginal and Torres Strait Islander adults aged 55 and over.

Talk to your local healthcare professional about booking your appointment.

For more information about the vaccines visit  https://t.co/hqI6w0E4TJ https://t.co/5zgfickscb",misinformation,en
"REMINDER: Starting tomorrow, residents aged 70+ (born in or before 1951) can book their #COVID19 vaccine appointment online. For more information or to book an appointment, visit: https://t.co/BpWxPKIYgD https://t.co/PjYR1VzU8o","PENGINGAT: Mulai besok, penduduk berusia 70+ (lahir pada atau sebelum 1951) dapat memesan janji temu vaksin #COVID19 secara online. Untuk informasi lebih lanjut atau untuk membuat janji, kunjungi: https://t.co/BpWxPKIYgD https://t.co/PjYR1VzU8o","REMINDER: Starting tomorrow, residents aged 70+ (born in or before 1951) can book their #COVID19 vaccine appointment online. For more information or to book an appointment, visit: https://t.co/BpWxPKIYgD https://t.co/PjYR1VzU8o",misinformation,en
"Important announcement by the government on Covid19 Vaccination.
Anyone aged above 45 years  is eligible for Covid19 Vaccination from 01 April 2021. https://t.co/P72Z0OYfO6","Pengumuman penting pemerintah tentang Vaksinasi Covid19.
Siapa pun yang berusia di atas 45 tahun memenuhi syarat untuk Vaksinasi Covid19 mulai 01 April 2021. https://t.co/P72Z0OYfO6","Important announcement by the government on Covid19 Vaccination.
Anyone aged above 45 years  is eligible for Covid19 Vaccination from 01 April 2021. https://t.co/P72Z0OYfO6",misinformation,en
The #COVID19 vaccine event TOMORROW in Douglas county is now open to those who are currently eligible in the Quad-County Region. The event is by appointment ONLY. To schedule your appointment  and to view the groups eligible visit https://t.co/zcMrf3lAxj https://t.co/HqvU1rmv1w,"Acara vaksin #COVID19 BESOK di wilayah Douglas sekarang terbuka untuk mereka yang saat ini memenuhi syarat di Wilayah Quad-County. Acara HANYA dengan perjanjian. Untuk menjadwalkan janji temu Anda dan untuk melihat grup yang memenuhi syarat, kunjungi https://t.co/zcMrf3lAxj https://t.co/HqvU1rmv1w",The #COVID19 vaccine event TOMORROW in Douglas county is now open to those who are currently eligible in the Quad-County Region. The event is by appointment ONLY. To schedule your appointment  and to view the groups eligible visit https://t.co/zcMrf3lAxj https://t.co/HqvU1rmv1w,misinformation,en
"If you have fully recovered from COVID-19, you may be able to help patients currently fighting the infection by donating your plasma.

For more information on how to #DonateCOVIDplasma, please visit the FDA's website: 
https://t.co/0gfXgYZCUI","Jika Anda telah sepenuhnya pulih dari COVID-19, Anda mungkin dapat membantu pasien yang saat ini memerangi infeksi dengan menyumbangkan plasma Anda.

Untuk informasi lebih lanjut tentang cara #DonateCOVIDplasma, silakan kunjungi situs web FDA:
https://t.co/0gfXgYZCUI","If you have fully recovered from COVID-19, you may be able to help patients currently fighting the infection by donating your plasma.

For more information on how to #DonateCOVIDplasma, please visit the FDA's website: 
https://t.co/0gfXgYZCUI",misinformation,en
"Donating plasma is one of the ways you can help those fighting #COVID19. If you have had COVID-19 and have been completely symptom free for at least two weeks, your plasma may help save the lives of other patients. Learn more at https://t.co/w2d3bDGSWW https://t.co/e1dXgW8mmU","Menyumbangkan plasma adalah salah satu cara Anda dapat membantu mereka yang melawan #COVID19. Jika Anda menderita COVID-19 dan benar-benar bebas gejala selama setidaknya dua minggu, plasma Anda dapat membantu menyelamatkan nyawa pasien lain. Pelajari lebih lanjut di https://t.co/w2d3bDGSWW https://t.co/e1dXgW8mmU","Donating plasma is one of the ways you can help those fighting #COVID19. If you have had COVID-19 and have been completely symptom free for at least two weeks, your plasma may help save the lives of other patients. Learn more at https://t.co/w2d3bDGSWW https://t.co/e1dXgW8mmU",misinformation,en
"If you have recovered from #COVID19, you can donate plasma. Those who have recovered may have antibodies, which are the proteins your body uses to fight off infection. Plasma can be given to those currently battling COVID-19 and may help save lives. https://t.co/w2d3bDGSWW","Jika Anda telah pulih dari #COVID19, Anda dapat menyumbangkan plasma. Mereka yang telah pulih mungkin memiliki antibodi, yang merupakan protein yang digunakan tubuh Anda untuk melawan infeksi. Plasma dapat diberikan kepada mereka yang saat ini berjuang melawan COVID-19 dan dapat membantu menyelamatkan nyawa. https://t.co/w2d3bDGSWW","If you have recovered from #COVID19, you can donate plasma. Those who have recovered may have antibodies, which are the proteins your body uses to fight off infection. Plasma can be given to those currently battling COVID-19 and may help save lives. https://t.co/w2d3bDGSWW",misinformation,en
"Hemorio estuda tratamento de Covid-19 com plasma de vacinados

https://t.co/rpPiXfC3iN","Hemorio mempelajari pengobatan Covid-19 dengan plasma dari korban

https://t.co/rpPiXfC3iN","Hemorio studies treatment of Covid-19 with plasma from victims

https://t.co/rpPiXfC3iN",misinformation,es
"Mortos no Brasil somam 432,7 mil
https://t.co/yWNNl9nRz3","Kematian di Brasil total 432,7 ribu
https://t.co/yWNNl9nRz3","Deaths in Brazil total 432.7 thousand
https://t.co/yWNNl9nRz3",misinformation,pt
"Według VAERS – systemu zgłaszania niepożądanych zdarzeń poszczepiennych w Ameryce – od 5 marca odnotowano 1524 zgony, 5 507 poważnych obrażeń i 390 zgłoszeń porażenia Bella spowodowanego przez szczepionki Covid. https://t.co/bzcBerkuFK","Menurut VAERS - America's Vaccine Adverse Event Reporting System - 1.524 kematian, 5.507 cedera serius dan 390 laporan Bell's palsy yang disebabkan oleh vaksin Covid telah dilaporkan pada 5 Maret. https://t.co/bzcBerkuFK","According to VAERS - America's Vaccine Adverse Event Reporting System - 1,524 deaths, 5,507 serious injuries and 390 reports of Bell's palsy caused by Covid vaccines have been reported as of March 5. https://t.co/bzcBerkuFK",misinformation,pl
कोभिड बिरुद्धको खोप अब सबैलाई – देशसञ्चार https://t.co/3LyalWPDzo,Vaksinasi terhadap covid sekarang untuk semua orang - DeshSanchar https://t.co/3LyalWPDzo,Vaccination against covid now for everyone - DeshSanchar https://t.co/3LyalWPDzo,misinformation,ne
"🔵 IMPORTANTE INFORMACIÓN 🔵

Vecinos y vecinas información importante con respecto al proceso de vacunación contra el #COVID_19 para este martes 27 de abril del 2021. #Quilicura https://t.co/fnb2tUCTa6","INFORMASI PENTING

Informasi penting tetangga terkait proses vaksinasi #COVID_19 untuk Selasa, 27 April 2021 ini. #Quilicura https://t.co/fnb2tUCTa6","🔵 IMPORTANT INFORMATION 🔵

Neighbors important information regarding the vaccination process against #COVID_19 for this Tuesday, April 27, 2021. #Quilicura https://t.co/fnb2tUCTa6",misinformation,es
Australische Corona-Studie - Das Virus überlebt bis zu 4 Wochen auf Oberflächen https://t.co/GG7CFpZUPt,Studi Corona Australia - Virus bertahan hingga 4 minggu di permukaan https://t.co/GG7CFpZUPt,Australian Corona Study - The virus survives up to 4 weeks on surfaces https://t.co/GG7CFpZUPt,misinformation,de
Australische Corona-Studie - Das Virus überlebt bis zu 4 Wochen auf Oberflächen https://t.co/GG7CFpZUPt,Studi Corona Australia - Virus bertahan hingga 4 minggu di permukaan https://t.co/GG7CFpZUPt,Australian Corona Study - The virus survives up to 4 weeks on surfaces https://t.co/GG7CFpZUPt,misinformation,de
"The U.S. will likely have a Covid vaccine by year end, but distributing the treatment won't be easy https://t.co/Zk9u2xySTw","AS kemungkinan akan memiliki vaksin Covid pada akhir tahun, tetapi mendistribusikan pengobatan tidak akan mudah https://t.co/Zk9u2xySTw","The U.S. will likely have a Covid vaccine by year end, but distributing the treatment won't be easy https://t.co/Zk9u2xySTw",misinformation,en
Scientists believe that large numbers of the population may have natural immunity against the novel coronavirus even if they have never been infected. https://t.co/hu6JwmXpo1,Para ilmuwan percaya bahwa sejumlah besar populasi mungkin memiliki kekebalan alami terhadap virus corona baru bahkan jika mereka tidak pernah terinfeksi. https://t.co/hu6JwmXpo1,Scientists believe that large numbers of the population may have natural immunity against the novel coronavirus even if they have never been infected. https://t.co/hu6JwmXpo1,misinformation,en
"Estudo na Espanha evidencia o que já vem sendo afirmado por epidemiologistas:  quarentena e confinamento são ineficazes no combate à epidemia.

https://t.co/XXA2YpXrco","Sebuah penelitian di Spanyol menyoroti apa yang telah dinyatakan oleh ahli epidemiologi: karantina dan kurungan tidak efektif dalam memerangi epidemi.

https://t.co/XXA2YpXrco","A study in Spain highlights what has already been stated by epidemiologists: quarantine and confinement are ineffective in combating the epidemic.

https://t.co/XXA2YpXrco",misinformation,pt
"CRÍTICA NACIONAL
ESTUDO COM SESSENTA MIL PESSOAS NA ESPANHA MOSTRA INEFICÁCIA DAS QUARENTENAS
14/05/2020.Estudo realizado na Espanha com mais de 60 mil voluntários mostrou resultado que evidencia ineficácia das quarentenas ou isolamento social. https://t.co/spMzpOF4hK via @issuu","KRITIK NASIONAL
STUDI DENGAN ENAM PULUH RIBU ORANG DI SPANYOL MENUNJUKKAN INEFISIENSI KARANTINA
14/05/2020. Sebuah penelitian yang dilakukan di Spanyol dengan lebih dari 60.000 relawan menunjukkan hasil yang menunjukkan tidak efektifnya karantina atau isolasi sosial. https://t.co/spMzpOF4hK melalui @issuu","NATIONAL CRITICISM
STUDY WITH SIXTY THOUSAND PEOPLE IN SPAIN SHOWS INEFFICIENCY OF QUARANTINE
05/14/2020. A study carried out in Spain with more than 60,000 volunteers showed a result that shows the ineffectiveness of quarantines or social isolation. https://t.co/spMzpOF4hK via @issuu",misinformation,pt
"Estudo na Espanha evidencia o que já vem sendo afirmado por epidemiologistas:  quarentena e confinamento são ineficazes no combate à epidemia.

https://t.co/aPPXo0Vpls","Sebuah penelitian di Spanyol menyoroti apa yang telah dinyatakan oleh ahli epidemiologi: karantina dan kurungan tidak efektif dalam memerangi epidemi.

https://t.co/aPPXo0Vpls","A study in Spain highlights what has already been stated by epidemiologists: quarantine and confinement are ineffective in combating the epidemic.

https://t.co/aPPXo0Vpls",misinformation,pt
Me joking about Coronavirus but it’s getting a little too real now https://t.co/oKXFvC8mud,Saya bercanda tentang Coronavirus tetapi sekarang menjadi sedikit terlalu nyata https://t.co/oKXFvC8mud,Me joking about Coronavirus but it’s getting a little too real now https://t.co/oKXFvC8mud,misinformation,en
"No, esta imagen de Margaret Keenan, la primera mujer vacunada contra el coronavirus en Reino Unido, no es del 22 de octubre de 2020 - Maldita.es@ https://t.co/J55XhJy3wi","Tidak, gambar Margaret Keenan, wanita pertama yang divaksinasi virus corona di Inggris, bukan dari 22 Oktober 2020 – Maldita.es@ https://t.co/J55XhJy3wi","No, this image of Margaret Keenan, the first woman vaccinated against the coronavirus in the United Kingdom, is not from October 22, 2020 – Maldita.es@ https://t.co/J55XhJy3wi",misinformation,es
"❌ No, esta imagen de Margaret Keenan, la primera mujer vacunada contra el coronavirus en Reino Unido, no es del 22 de octubre de 2020 👇 https://t.co/eLoKq5ofZq","Tidak, gambar Margaret Keenan, wanita pertama yang divaksinasi virus corona di Inggris, bukan dari 22 Oktober 2020 https://t.co/eLoKq5ofZq","❌ No, this image of Margaret Keenan, the first woman vaccinated against coronavirus in the UK, is not from October 22, 2020 👇 https://t.co/eLoKq5ofZq",misinformation,es
"No, esta imagen de Margaret Keenan, la primera mujer vacunada contra el coronavirus en Reino Unido, no es del 22 de octubre de 2020 - Maldita.es@ https://t.co/J55XhJy3wi","Tidak, gambar Margaret Keenan, wanita pertama yang divaksinasi virus corona di Inggris, bukan dari 22 Oktober 2020 – Maldita.es@ https://t.co/J55XhJy3wi","No, this image of Margaret Keenan, the first woman vaccinated against the coronavirus in the United Kingdom, is not from October 22, 2020 – Maldita.es@ https://t.co/J55XhJy3wi",misinformation,es
"❌ No, esta imagen de Margaret Keenan, la primera mujer vacunada contra el coronavirus en Reino Unido, no es del 22 de octubre de 2020 👇 https://t.co/eLoKq5ofZq","Tidak, gambar Margaret Keenan, wanita pertama yang divaksinasi virus corona di Inggris, bukan dari 22 Oktober 2020 https://t.co/eLoKq5ofZq","❌ No, this image of Margaret Keenan, the first woman vaccinated against coronavirus in the UK, is not from October 22, 2020 👇 https://t.co/eLoKq5ofZq",misinformation,es
"""O laboratório biológico chinês em Wuhan é propriedade da Glaxo! Que, por acaso, é dono da Pfizer!"", diz texto viralizado nas redes.
 
🔎 Isso não é verdade. O laboratório é do governo chinês, e a Glaxo e a Pfizer são concorrentes #AFP
 
➡️ https://t.co/fr1SgOG68W https://t.co/jOycSGbWj3","""Laboratorium biologi Cina di Wuhan dimiliki oleh Glaxo! Yang, kebetulan, memiliki Pfizer!"", membaca teks viral di jaringan.
 
Ini tidak benar. Laboratorium itu milik pemerintah China, dan Glaxo serta Pfizer adalah pesaing #AFP
 
️ https://t.co/fr1SgOG68W https://t.co/jOycSGbWj3","""The Chinese biological laboratory in Wuhan is owned by Glaxo! Which, by chance, owns Pfizer!"", reads a viral text on the networks.
 
🔎 This is not true. The laboratory belongs to the Chinese government, and Glaxo and Pfizer are competitors #AFP
 
➡️ https://t.co/fr1SgOG68W https://t.co/jOycSGbWj3",misinformation,pt
Cuando informan que el alcohol mata el coronavirus. https://t.co/07kyJah9EB,Ketika mereka melaporkan bahwa alkohol membunuh virus corona. https://t.co/07kyJah9EB,When they report that alcohol kills the coronavirus. https://t.co/07kyJah9EB,misinformation,es
Coronavirus : peut-on parler de pandémie ? https://t.co/eUUaz7Qsfb,Coronavirus: dapatkah kita berbicara tentang pandemi? https://t.co/eUUaz7Qsfb,Coronavirus: can we speak of a pandemic? https://t.co/eUUaz7Qsfb,misinformation,fr
"#Coronavirus, #Cina, la verità sull’epidemia: «Presente da ottobre» https://t.co/3n1cvDobN3","#Coronavirus, #China, kebenaran tentang epidemi: ""Hadir sejak Oktober"" https://t.co/3n1cvDobN3","#Coronavirus, #China, the truth about the epidemic: ""Present since October"" https://t.co/3n1cvDobN3",misinformation,it
"#coronavirus,  #cina, la verità sull’epidemia: «Presente da #ottobre» https://t.co/Pi6YtDnGs2","#coronavirus, #cina, kebenaran tentang epidemi: ""Hadir sejak #oktober"" https://t.co/Pi6YtDnGs2","#coronavirus, #cina, the truth about the epidemic: ""Present since #october"" https://t.co/Pi6YtDnGs2",misinformation,it
"Al igual que otras enfermedades respiratorias el #COVID19 puede causar síntomas leves como: secreción nasal, dolor de garganta, tos y fiebre. Puede ser más grave para algunas personas y puede provocar neumonía o dificultad respiratoria. https://t.co/zos6TCryBY","Seperti penyakit pernapasan lainnya, #COVID19 dapat menimbulkan gejala ringan seperti: pilek, sakit tenggorokan, batuk dan demam. Ini bisa lebih serius bagi sebagian orang dan dapat menyebabkan pneumonia atau gangguan pernapasan. https://t.co/zos6TCryBY","Like other respiratory diseases, #COVID19 can cause mild symptoms such as: runny nose, sore throat, cough and fever. It can be more serious for some people and can lead to pneumonia or respiratory distress. https://t.co/zos6TCryBY",misinformation,es
"Lebih dari 200.000 orang di seluruh dunia telah meninggal akibat Covid-19, berdasarkan data Johns Hopkins University. Angka ini mengemuka setelah AS mencatat jumlah kematian yang melampaui 50.000 jiwa—dua kali lipat dari jumlah kematian Italia. https://t.co/xGUMiCIwHM https://t.co/tSYxnhN4ZL","Lebih dari 200.000 orang di seluruh dunia telah meninggal akibat Covid-19, berdasarkan data Johns Hopkins University. Angka ini mengemuka setelah AS mencatat jumlah kematian yang melampaui 50.000 jiwa—dua kali lipat dari jumlah kematian Italia. https://t.co/xGUMiCIwHM https://t.co/tSYxnhN4ZL","More than 200,000 people worldwide have died from Covid-19, according to data from Johns Hopkins University. This figure comes after the US recorded a death toll that surpassed 50,000—double the number of deaths in Italy. https://t.co/xGUMiCIwHM https://t.co/tSYxnhN4ZL",misinformation,in
"WE'RE 10 MONTHS INTO A WORLD PANDEMIC, YET, OUT OF A POPULATION OF 8,000,000,000 (8 BILLION) LESS THAN 1 MILLION HAVE DIED... AND THAT INCLUDES A 95% EXAGGERATION OF THOSE DYING WITH, AS OPPOSED TO DYING FROM #Covid_19! https://t.co/JPpIPL29aC","KITA 10 BULAN MENJADI PANDEMI DUNIA, NAMUN, DARI POPULASI 8.000.000.000 (8 MILIAR) KURANG DARI 1 JUTA TELAH MENINGGAL... DAN ITU TERMASUK 95% MENYAKITKAN MEREKA YANG MENINGGAL, SEBAGAI BERTENTANGAN MENINGGAL DARI #Covid_19 ! https://t.co/JPpIPL29aC","WE'RE 10 MONTHS INTO A WORLD PANDEMIC, YET, OUT OF A POPULATION OF 8,000,000,000 (8 BILLION) LESS THAN 1 MILLION HAVE DIED... AND THAT INCLUDES A 95% EXAGGERATION OF THOSE DYING WITH, AS OPPOSED TO DYING FROM #Covid_19! https://t.co/JPpIPL29aC",misinformation,en
"#COVIDー19 🟥Deaths per 1M people in the 30 countries with the most reported deaths

🇧🇪 Belgium - 453
🇪🇸 Spain - 428
🇮🇹 Italy - 376
🇫🇷 France - 279
🇬🇧 UK - 216
🇳🇱 Netherlands - 202
🇨🇭Switzerland - 155
🇸🇪 Sweden - 137
🇺🇸 USA - 113
🇮🇪 Ireland - 108

https://t.co/ySZUuUfDRk","#COVIDー19 Kematian per 1 juta orang di 30 negara dengan kematian terbanyak yang dilaporkan

Belgia - 453
Spanyol - 428
Italia - 376
Prancis - 279
Inggris - 216
Belanda - 202
Swiss - 155
Swedia - 137
AS - 113
Irlandia - 108

https://t.co/ySZUuUfDRk","#COVIDー19 🟥Deaths per 1M people in the 30 countries with the most reported deaths

🇧🇪 Belgium - 453
🇪🇸 Spain - 428
🇮🇹 Italy - 376
🇫🇷 France - 279
🇬🇧 UK - 216
🇳🇱 Netherlands - 202
🇨🇭Switzerland - 155
🇸🇪 Sweden - 137
🇺🇸 USA - 113
🇮🇪 Ireland - 108

https://t.co/ySZUuUfDRk",misinformation,en
"Boletim de fake news - 03/01, 19h
Novas
- Soro anticovid 100% cura - https://t.co/tv0zx5mID9
- Kamala Harris vacinação fake - https://t.co/lSL8VfKozD
- Argentina vacina 2x um homem - https://t.co/QMNGL5mxJY
- China descartou Coronavac - https://t.co/jjVgEOCx7b","Buletin berita palsu - 01/03, 19h
berita
- Serum anti-covid 100% menyembuhkan - https://t.co/tv0zx5mID9
- Vaksinasi palsu Kamala Harris - https://t.co/lSL8VfKozD
- Argentina memvaksinasi seorang pria dua kali - https://t.co/QMNGL5mxJY
- China menjatuhkan Coronavac - https://t.co/jjVgEOCx7b","Fake news bulletin - 01/03, 19h
news
- 100% cure anti-covid serum - https://t.co/tv0zx5mID9
- Kamala Harris fake vaccination - https://t.co/lSL8VfKozD
- Argentina vaccinates a man twice - https://t.co/QMNGL5mxJY
- China dropped Coronavac - https://t.co/jjVgEOCx7b",misinformation,pt
"Boletim de fake news - 03/01, 19h
Novas
- Soro anticovid 100% cura - https://t.co/tv0zx5mID9
- Kamala Harris vacinação fake - https://t.co/lSL8VfKozD
- Argentina vacina 2x um homem - https://t.co/QMNGL5mxJY
- China descartou Coronavac - https://t.co/jjVgEOCx7b","Buletin berita palsu - 01/03, 19h
berita
- Serum anti-covid 100% menyembuhkan - https://t.co/tv0zx5mID9
- Vaksinasi palsu Kamala Harris - https://t.co/lSL8VfKozD
- Argentina memvaksinasi seorang pria dua kali - https://t.co/QMNGL5mxJY
- China menjatuhkan Coronavac - https://t.co/jjVgEOCx7b","Fake news bulletin - 01/03, 19h
news
- 100% cure anti-covid serum - https://t.co/tv0zx5mID9
- Kamala Harris fake vaccination - https://t.co/lSL8VfKozD
- Argentina vaccinates a man twice - https://t.co/QMNGL5mxJY
- China dropped Coronavac - https://t.co/jjVgEOCx7b",misinformation,pt
"🔴 ÚLTIMA HORA | Araceli, de 96 anos, a primeira persoa vacinada contra a Covid-19 en España 👉 https://t.co/R7SldRzmFp https://t.co/BkPYFiEzPF","MENIT TERAKHIR | Araceli, 96 tahun, orang pertama yang divaksinasi Covid-19 di Spanyol https://t.co/R7SldRzmFp https://t.co/BkPYFiEzPF","🔴 LAST MINUTE | Araceli, 96 years old, the first person vaccinated against Covid-19 in Spain 👉 https://t.co/R7SldRzmFp https://t.co/BkPYFiEzPF",misinformation,es
"FDA pulled emergency use authorization for hydroxychloroquine and chloroquine used to treat COVID-19.
 https://t.co/6GiRPmAYna","FDA mencabut izin penggunaan darurat untuk hydroxychloroquine dan chloroquine yang digunakan untuk mengobati COVID-19.
 https://t.co/6GiRPmAYna","FDA pulled emergency use authorization for hydroxychloroquine and chloroquine used to treat COVID-19.
 https://t.co/6GiRPmAYna",misinformation,en
"“O desenvolvim/ e pesquisa das vacinas chinesas contra a Covid-19 estão entre as mais avançadas do mundo, e 4 vacinas chinesas se encontram na 3ª fase dos testes clínicos”, afirma a nota https://t.co/2jKltQjqXy
#Resistencia930Dias #facadamaldadadocaralho
Instagram @DilmaResiste","“Pengembangan/penelitian vaksin China melawan Covid-19 termasuk yang paling maju di dunia, dan 4 vaksin China sedang dalam uji klinis fase ke-3”, tulis catatan https://t.co/2jKltQjqXy
#Resistencia930Dias #facadamaldadadocaralho
Instagram @DilmaResiste","“The development/research of Chinese vaccines against Covid-19 is among the most advanced in the world, and 4 Chinese vaccines are in the 3rd phase of clinical trials”, states the note https://t.co/2jKltQjqXy
#Resistencia930Dias #facadamaldadadocaralho
Instagram @DilmaResiste",misinformation,pt
Las mujeres tienden a reportar peores efectos secundarios de la vacuna contra el covid-19 que los hombres. Esta es la razón. https://t.co/3BK65tGSak,Wanita cenderung melaporkan efek samping yang lebih buruk dari vaksin covid-19 daripada pria. Ini adalah alasannya. https://t.co/3BK65tGSak,Women tend to report worse side effects from the covid-19 vaccine than men. This is the reason. https://t.co/3BK65tGSak,misinformation,es
"Sono sicuri i vaccini contro COVID-19 durante la gravidanza? Possono influire sulla fertilità? 
"" I dati finora suggeriscono che lo sia e, dati i rischi associati al COVID-19 in gravidanza, molte donne gravide hanno deciso di accettare il vaccino. (segue)
https://t.co/msG0HlAQla","Apakah Vaksin COVID-19 Aman Selama Kehamilan? Bisakah mereka mempengaruhi kesuburan?
“Data sejauh ini menunjukkan demikian, dan mengingat risiko yang terkait dengan COVID-19 pada kehamilan, banyak wanita hamil telah memutuskan untuk menerima vaksin. (Lanjutan)
https://t.co/msG0HlAQla","Are COVID-19 Vaccines Safe During Pregnancy? Can they affect fertility?
""The data so far suggests it is, and given the risks associated with COVID-19 in pregnancy, many pregnant women have decided to accept the vaccine. (Continued)
https://t.co/msG0HlAQla",misinformation,it
Як довго коронавірус живе на різних поверхнях? Нове дослідження @NEJM https://t.co/1cr58pJrp8,Berapa lama virus corona hidup di permukaan yang berbeda? Studi baru @NEJM https://t.co/1cr58pJrp8,How long does the coronavirus live on different surfaces? New @NEJM study https://t.co/1cr58pJrp8,misinformation,uk
"🚨🚨🚨🚨🚨
REDE DE OXIGÉNIO DO HOSPITAL AMADORA SINTRA ACABOU DE COLAPSAR..

TODOS OS DOENTES ESTÃO A SER TRANSFERIDOS PARA OS OUTROS HOSPITAIS

Fiquem em casa

#COVID19
#Portugal
#SNS https://t.co/ycQfcJ068w","🚨🚨🚨🚨🚨
JARINGAN OKSIGEN RUMAH SAKIT AMADORA SINTRA HANCUR..

SEMUA PASIEN DITRANSFER KE RUMAH SAKIT LAIN

tinggal di rumah

#COVID-19
#Portugal
#SNS https://t.co/ycQfcJ068w","🚨🚨🚨🚨🚨
HOSPITAL AMADORA SINTRA'S OXYGEN NETWORK JUST COLLAPSE..

ALL PATIENTS ARE BEING TRANSFERRED TO OTHER HOSPITALS

stay home

#COVID-19
#Portugal
#SNS https://t.co/ycQfcJ068w",misinformation,pt
"En redes circula que se encontraron “nanorobots” dentro de pruebas PCR.

❌ Pero es falso. No hay evidencia de tal hallazgo, y expertos consultados descartaron esa posibilidad #AFP

➡️ https://t.co/GXa20yVo3p

#DatosCoronavirus https://t.co/OG4tQknw68","Beredar di jaringan bahwa ""nanorobot"" ditemukan dalam tes PCR.

Tapi itu palsu. Tidak ada bukti temuan seperti itu, dan para ahli yang berkonsultasi mengesampingkan kemungkinan itu #AFP

️ https://t.co/GXa20yVo3p

#DataCoronavirus https://t.co/OG4tQknw68","It is circulating on networks that “nanorobots” were found within PCR tests.

❌ But it's fake. There is no evidence of such a finding, and consulted experts ruled out that possibility #AFP

➡️ https://t.co/GXa20yVo3p

#DataCoronavirus https://t.co/OG4tQknw68",misinformation,es
"Tem treta aí.
A vacina de mRNA da Moderna contém * Luciferina * dissolvida com * 66,6 * ml de solução tampão de * fosfato * destilada. https://t.co/DWR7EyH8AG https://t.co/0KF6GfaqnD https://t.co/e6d2SZXQUZ","Ada omong kosong di sana.
Vaksin mRNA Moderna mengandung *Luciferin* yang dilarutkan dengan *66,6*ml larutan buffer *fosfat* suling. https://t.co/DWR7EyH8AG https://t.co/0KF6GfaqnD https://t.co/e6d2SZXQUZ","There's bullshit there.
Moderna's mRNA vaccine contains *Luciferin* dissolved with *66.6*ml of distilled *phosphate* buffer solution. https://t.co/DWR7EyH8AG https://t.co/0KF6GfaqnD https://t.co/e6d2SZXQUZ",misinformation,pt
"Reuters: ""Ruslands COVID-19 vaccin laat antilichaam reactie zien in eerste tests"". Gepubliceerd door The Lancet. Echt? Zie het Lancet artikel in vorige tweet.  https://t.co/B6x2STg8W8","Reuters: ""Vaksin COVID-19 Rusia menunjukkan respons antibodi dalam tes pertama"". Diterbitkan oleh The Lancet. Nyata? Lihat artikel Lancet di tweet sebelumnya. https://t.co/B6x2STg8W8","Reuters: ""Russia's COVID-19 vaccine shows antibody response in first tests"". Published by The Lancet. For real? See the Lancet article in previous tweet. https://t.co/B6x2STg8W8",misinformation,nl
