text,translated_text,label,lang
"Cuidado BULO ❌

✅ Las mascarillas no producen hipoxia cerebral - @SaludsinBulos:  
https://t.co/HAquDrc8DY

#SaludSinBulos #COVID19 #Bulos #Salud https://t.co/kqcUUW4Jr7","Hati-hati BULO

Masker tidak menghasilkan hipoksia serebral - @SaludsinBulos:
https://t.co/HAquDrc8DY

#SaludSinHoax #COVID19 #Hoax #Kesehatan https://t.co/kqcUUW4Jr7",misinformation,es
"Cuidado con los bulos‼️
Las mascarillas no producen hipoxia cerebral ‼️
Si fuese así, el personal sanitario que estamos  con mascarillas durante horas estaríamos todos con isquemia cerebral 

https://t.co/SPhbkNen0I","Awas hoax ️
Masker tidak menghasilkan hipoksia otak ️
Jika ini masalahnya, petugas kesehatan yang memakai masker selama berjam-jam semuanya akan menderita iskemia serebral

https://t.co/SPhbkNen0I",misinformation,es
"“Las mascarillas no producen hipoxia cerebral #SaludsinBulos #CovidsinBulos
” https://t.co/HAquDrc8DY https://t.co/HyfQ5RPb5K","“Masker tidak menghasilkan hipoksia serebral #SaludsinBulos #CovidsinBulos
https://t.co/HAquDrc8DY https://t.co/HyfQ5RPb5K",misinformation,es
"𝗡𝗼 y mil veces 𝗻𝗼, las mascarillas en personas sanas no producen ni hipoxia ni retención de C02.
Trabajamos con ellas durante horas, en condiciones extremas, no es cómodo pero sigue siendo una de las barreras principales para luchar contra el COVID19.
https://t.co/Nn8uaBT96b","dan seribu kali , masker pada orang sehat tidak menghasilkan hipoksia atau retensi CO2.
Kami bekerja dengan mereka selama berjam-jam, dalam kondisi ekstrim, tidak nyaman tetapi masih menjadi salah satu hambatan utama untuk melawan COVID19.
https://t.co/Nn8uaBT96b",misinformation,es
"Cuidado BULO ❌

✅ Las mascarillas no producen hipoxia cerebral - @SaludsinBulos:  
https://t.co/HAquDrc8DY

#SaludSinBulos #COVID19 #Bulos #Salud https://t.co/kqcUUW4Jr7","Hati-hati BULO

Masker tidak menghasilkan hipoksia serebral - @SaludsinBulos:
https://t.co/HAquDrc8DY

#SaludSinHoax #COVID19 #Hoax #Kesehatan https://t.co/kqcUUW4Jr7",misinformation,es
"Cuidado con los bulos‼️
Las mascarillas no producen hipoxia cerebral ‼️
Si fuese así, el personal sanitario que estamos  con mascarillas durante horas estaríamos todos con isquemia cerebral 

https://t.co/SPhbkNen0I","Awas hoax ️
Masker tidak menghasilkan hipoksia otak ️
Jika ini masalahnya, petugas kesehatan yang memakai masker selama berjam-jam semuanya akan menderita iskemia serebral

https://t.co/SPhbkNen0I",misinformation,es
"Também não é verdade que a enfermeira vacinada em São Paulo mostrou um bilhete com ""recado"" para Bolsonaro. Confira o desmentido aqui https://t.co/7nlMbrwXDL","Juga tidak benar bahwa perawat yang divaksinasi di São Paulo menunjukkan catatan dengan ""pesan"" kepada Bolsonaro. Lihat penolakannya di sini https://t.co/7nlMbrwXDL",misinformation,pt
"Sem provas, Bolsonaro insinua fraude em número de mortes por Covid: ‘Laudos forçados’
 https://t.co/S8p59wajU6","Tanpa bukti, Bolsonaro menyindir penipuan jumlah kematian akibat Covid: 'Laporan paksa'
 https://t.co/S8p59wajU6",misinformation,pt
DIRECT. 🔴 #Coronavirus : le gouvernement annonce la reprise de la distribution de masques aux plus précaires https://t.co/pWBeFJVhIb https://t.co/TL5ZsQHdYq,LANGSUNG. #Coronavirus: pemerintah mengumumkan dimulainya kembali distribusi masker ke yang paling genting https://t.co/pWBeFJVhIb https://t.co/TL5ZsQHdYq,misinformation,fr
É #FAKE que máscaras importadas da China são distribuídas contaminadas com o novo coronavírus https://t.co/iqMiZO2CxE #FatoOuFake,Ini #FAKE bahwa masker yang diimpor dari China didistribusikan terkontaminasi dengan coronavirus baru https://t.co/iqMiZO2CxE #FatoOuFake,misinformation,pt
É #FAKE que máscaras importadas da China são distribuídas contaminadas com o novo coronavírus https://t.co/iqMiZO2CxE #FatoOuFake,Ini #FAKE bahwa masker yang diimpor dari China didistribusikan terkontaminasi dengan coronavirus baru https://t.co/iqMiZO2CxE #FatoOuFake,misinformation,pt
"#ImmuneBiosolutions à #Sherbrooke pourrait produire un médicament #COVID19👏«Les chercheurs #CHUM ont identifié chez un patient à la capacité neutralisante très élevée des anticorps très prometteurs, qui pourraient être utilisés comme médicament. » #Québec
https://t.co/7ehROpmmFu","#ImmuneBiosolutions di #Sherbrooke dapat menghasilkan obat #COVID19 “Peneliti #CHUM telah mengidentifikasi antibodi yang sangat menjanjikan pada pasien dengan kapasitas penetralan yang sangat tinggi, yang dapat digunakan sebagai obat. » #Quebec
https://t.co/7ehROpmmFu",misinformation,fr
"Common questions, concerns and myths that have emerged about the new COVID-19 vaccines. https://t.co/LAvnFbPPQk https://t.co/3IZk07luv8","Pertanyaan umum, kekhawatiran, dan mitos yang muncul tentang vaksin COVID-19 baru. https://t.co/LAvnFbPPQk https://t.co/3IZk07luv8",misinformation,en
"Boletim de fake news - 10/11, 20h 
Novas
- Óleo umbigo cura doenças - https://t.co/8f8AByBL4Y
- Suprema Corte prende mesários EUA - https://t.co/lqVYmsC8J7
- Trump, Bolsonaro, Hitler frases - https://t.co/Eyq7bUUvDg
- Coronavírus já existia 2014 - https://t.co/T8mOp7Ypyn","Buletin berita palsu - 11/10, 20h
berita
- Minyak Pusar Menyembuhkan Penyakit - https://t.co/8f8AByBL4Y
- Mahkamah Agung menangkap TPS AS - https://t.co/lqVYmsC8J7
- Frase Trump, Bolsonaro, Hitler - https://t.co/Eyq7bUUvDg
- Coronavirus sudah ada 2014 - https://t.co/T8mOp7Ypyn",misinformation,pt
"Boletim de fake news - 11/11, 21h 
Novas
- Biden ofendeu Thomas Clarence - https://t.co/ZYW9157ogA
- Governo voto em casa WhatsApp - https://t.co/AgoR6Ob8CV
Destaques
- Óleo umbigo cura doenças - https://t.co/8f8AByBL4Y
- Biden abusou filha - https://t.co/0MiKvd6KVx","Buletin berita palsu - 11/11, 21h
berita
- Biden menyinggung Thomas Clarence - https://t.co/ZYW9157ogA
- Suara pemerintah di rumah WhatsApp - https://t.co/AgoR6Ob8CV
highlight
- Minyak Pusar Menyembuhkan Penyakit - https://t.co/8f8AByBL4Y
- Biden melecehkan anak perempuan - https://t.co/0MiKvd6KVx",misinformation,pt
พวกเรา h+ ยิ่งต้องดูแลตัวเองเพิ่มมากขึ้นนะครับ ดูแลตัวแลดีๆนะครับ  #ไวรัสโคโรน่า https://t.co/DL6AdoUo2T,Kita h+ harus lebih menjaga diri kita sendiri. Jaga dirimu baik-baik #virus corona https://t.co/DL6AdoUo2T,misinformation,th
Exclusive: Chemical cocktail found in face masks https://t.co/LGRsOaXuA3,Eksklusif: Koktail kimia ditemukan di masker wajah https://t.co/LGRsOaXuA3,misinformation,en
"“textile masks do not begin to pass this most basic hazard test for kids, for whom the risks of COVID have... demonstrated to be miniscule,""  https://t.co/IuJ7rgvX8K

What hazard test or risk assessment did @ONeducation conduct before mandating all-day masks for #kids @Sflecce ?","“masker tekstil tidak lulus uji bahaya paling dasar ini untuk anak-anak, yang risiko COVID… terbukti sangat kecil,” https://t.co/IuJ7rgvX8K

Tes bahaya atau penilaian risiko apa yang dilakukan @ONeducation sebelum mewajibkan masker sepanjang hari untuk #kids @Sflecce ?",misinformation,en
"“I’d be very wary of mandating masks, as some chemicals and fibres may have long-term effects – and that possibly opens the floodgates of personal injury claims at some stage in the future.”
https://t.co/4MLoUmKqOd","“Saya akan sangat berhati-hati dalam mewajibkan masker, karena beberapa bahan kimia dan serat mungkin memiliki efek jangka panjang – dan itu mungkin membuka pintu air klaim cedera pribadi pada tahap tertentu di masa depan.”
https://t.co/4MLoUmKqOd",misinformation,en
"有害的碳氟化合物，甲醛，有害的微塑料和其他潛在的致癌物質：根據多項研究，長時間佩戴口罩是有毒的！

 https://t.co/ckFE6gYiTL","Fluorokarbon Berbahaya, Formaldehida, Mikroplastik Berbahaya, dan Karsinogen Potensial Lainnya: Menurut beberapa penelitian, memakai masker untuk waktu yang lama adalah racun!

 https://t.co/ckFE6gYiTL",misinformation,zh
"El gigante sudamericano sufre actualmente una nueva ola de la pandemia, más virulenta y letal https://t.co/dDj47FkyFO https://t.co/suOWV529AV","Raksasa Amerika Selatan saat ini menderita gelombang baru pandemi, lebih ganas dan mematikan https://t.co/dDj47FkyFO https://t.co/suOWV529AV",misinformation,es
"En çok aşı yapılan ülkede panik: Aşı olanların yarısına Delta varyantı bulaştı
https://t.co/zrJZbfn17A","Kepanikan di negara yang paling banyak divaksinasi: Setengah dari mereka yang divaksinasi terinfeksi varian Delta
https://t.co/zrJZbfn17A",misinformation,tr
"En çok aşı yapılan ülkede panik: Aşı olanların yarısına Delta varyantı bulaştı
https://t.co/zrJZbfn17A https://t.co/qZVxDXn84u","Kepanikan di negara yang paling banyak divaksinasi: Setengah dari mereka yang divaksinasi terinfeksi varian Delta
https://t.co/zrJZbfn17A https://t.co/qZVxDXn84u",misinformation,tr
En çok aşı yapılan ülkede panik: Aşı olanların yarısına Delta varyantı bulaştı - https://t.co/o5x1P4qVOS,Kepanikan di negara yang paling banyak divaksinasi: Setengah dari mereka yang divaksinasi terinfeksi varian Delta - https://t.co/o5x1P4qVOS,misinformation,tr
Оказывается больше всех подвержены риску заражения вакцинированные. https://t.co/flLtMcJNwu,Ternyata mereka yang divaksinasi paling berisiko terinfeksi. https://t.co/flLtMcJNwu,misinformation,ru
Abuelita de 102 años sobrevive dos veces a la COVID-19; también ha superado en el pasado la gripe española y el cáncer   https://t.co/3uk1mRjs8d,Nenek 102 tahun selamat dari COVID-19 dua kali; dia juga telah mengatasi flu Spanyol dan kanker di masa lalu https://t.co/3uk1mRjs8d,misinformation,es
"⚫ MSF hemos visto morir a demasiadas personas porque un medicamento o vacuna que salvaba vidas tenía un precio demasiado alto o no estaba disponible para quienes lo necesitaban.

📣 No más beneficios a costa de nuestra salud.

#SinPatentesEnPandemia

👉 https://t.co/I8okINEyJY https://t.co/zGngimvwTO","MSF telah melihat terlalu banyak orang meninggal karena obat atau vaksin yang menyelamatkan jiwa dihargai terlalu tinggi atau tidak tersedia bagi mereka yang membutuhkannya.

Tidak ada lagi manfaat dengan mengorbankan kesehatan kita.

#TanpaPatenDalamPandemi

https://t.co/I8okINEyJY https://t.co/zGngimvwTO",misinformation,es
É #FAKE que governo não pode obrigar pessoas a se vacinar contra Covid-19 | CoronaVírus | G1 https://t.co/f2kzFaoqTf,Ini #PALSU bahwa pemerintah tidak dapat memaksa orang untuk memvaksinasi Covid-19 | Virus Corona | G1 https://t.co/f2kzFaoqTf,misinformation,pt
"Esclarecendo aqui, ok?! Com @felipe_grandin e @roneydomingos

https://t.co/Rnne46jNAk","Klarifikasi di sini, oke?! Bersama @felipe_grandin dan @roneydomingos

https://t.co/Rnne46jNAk",misinformation,pt
"lei assinada pelo próprio presidente abre essa possibilidade ao colocar entre as opções de medidas a serem adotadas para enfrentar a pandemia a vacinação de forma compulsória. Código Penal já prevê penalidades em caso de recusa, afirmam especialistas. 
https://t.co/poVMnlhUbu","Sebuah undang-undang yang ditandatangani oleh presiden sendiri membuka kemungkinan ini dengan menempatkan vaksinasi wajib di antara opsi tindakan yang akan diambil untuk menghadapi pandemi. KUHP sudah memberikan hukuman jika terjadi penolakan, kata para ahli.
https://t.co/poVMnlhUbu",misinformation,pt
Uma lei assinada pelo PRÓPRIO presidente abre a possibilidade de colocar a vacinação de forma compulsória entre as opções de medidas a serem adotadas para enfrentar a pandemia https://t.co/BkHc2LvQMe,Sebuah undang-undang yang ditandatangani oleh presiden DIRI SENDIRI membuka kemungkinan menempatkan vaksinasi secara wajib di antara opsi tindakan yang akan diambil untuk menghadapi pandemi https://t.co/BkHc2LvQMe,misinformation,pt
É #FAKE que governo não pode obrigar pessoas a se vacinar contra Covid-19 | CoronaVírus | G1 https://t.co/UBqO8nduCo,Ini #PALSU bahwa pemerintah tidak dapat memaksa orang untuk memvaksinasi Covid-19 | Virus Corona | G1 https://t.co/UBqO8nduCo,misinformation,pt
"Mi experiencia con el coronavirus
Por @ZetaOrlando
https://t.co/pFrtxMj7Vi","Pengalaman saya dengan virus corona
Oleh @ZetaOrlando
https://t.co/pFrtxMj7Vi",misinformation,es
নতুন ধরণের করোনাভাইরাস এবার ফ্রান্স ও জাপানে https://t.co/ciLs1ULx9H,Jenis baru coronavirus sekarang di Prancis dan Jepang https://t.co/ciLs1ULx9H,misinformation,bn
"อัปเดต #ไวรัสโคโรน่า 25/01/2563 - 22.30 น.

ยืนยัน - ยอดผู้ติดเชื้อ 1400 ราย

(เพิ่มในจีน จำนวน 17 ราย จากยอดเดิมเมื่อ 21.00 คือ 1345 ราย)

เสียชีวิต 41 ราย https://t.co/Y2uBpnQV1I","Perbarui #virus Corona 25/01/2563 - 22.30

Dikonfirmasi - Jumlah total orang yang terinfeksi adalah 1400.

(Ditambahkan di China, jumlah 17 kasus, dari jumlah asli pukul 21.00 adalah 1345)

41 kematian https://t.co/Y2uBpnQV1I",misinformation,th
เพื่อนคนจีนบอกว่าอันนี้เป็นข่าวปลอม สรุปยังไง?  #ไวรัสโคโรน่า https://t.co/3UR7eDJgHF,Teman-teman China bilang ini berita bohong. Bagaimana kesimpulannya? #virus corona https://t.co/3UR7eDJgHF,misinformation,th
เพื่อนคนจีนบอกว่าอันนี้เป็นข่าวปลอม สรุปยังไง?  #ไวรัสโคโรน่า https://t.co/3UR7eDJgHF,Teman-teman China bilang ini berita bohong. Bagaimana kesimpulannya? #virus corona https://t.co/3UR7eDJgHF,misinformation,th
"So so, der Herr ""Corona ist nur ein Schnupfen"" missachtet völlig absichtlich den Mindestabstand und geht ohne Not und ohne Grund auf die Polizei zu, ein Kind auf den Schultern, um dann einen Aufriß zu machen, weil er sanft zurückgedrängt wird.

https://t.co/kac80CnzUf","Nah, pria ""Corona is just a cold"" dengan sengaja mengabaikan jarak minimum dan pergi ke polisi tanpa perlu dan tanpa alasan, seorang anak di pundaknya, dan kemudian menangis karena didorong ke belakang dengan lembut.

https://t.co/kac80CnzUf",misinformation,de
"Don't panic everyone, It's Fake Virus.

#ไวรัสโคโรน่า #ไวรัสอู่ฮั่น https://t.co/KtGBDw5DC4","Jangan panik semuanya, Ini Virus Palsu.

#ไวรัสโคโรน่า #ไวรัสอู่ฮั่น https://t.co/KtGBDw5DC4",misinformation,en
"Aquí la descripción del nuevo coronavirus, análisis inicial del brote y características clínicas de algunos pacientes!!! NEJM January 24, 2020
https://t.co/lIXbgZA9iB","Berikut adalah deskripsi virus corona baru, analisis awal wabah, dan karakteristik klinis beberapa pasien!!! 24 Januari 2020
https://t.co/lIXbgZA9iB",misinformation,es
No hay ninguna prueba de que vacuna de Pfizer sea ineficaz contra nueva cepa de coronavirus https://t.co/uwdtjcU2F9      ^,Tidak ada bukti bahwa vaksin Pfizer tidak efektif melawan virus jenis baru https://t.co/uwdtjcU2F9 ^,misinformation,es
"Dr. @TaisonBell says that while the emergence of a more contagious variant of the novel coronavirus in the UK calls for more strict public health practices, the vaccine should still be effective. “It’s not unexpected to have these changes.” https://t.co/omusr7GKaU https://t.co/155RvCnY1j","Dr. @TaisonBell mengatakan bahwa sementara munculnya varian virus corona baru yang lebih menular di Inggris membutuhkan praktik kesehatan masyarakat yang lebih ketat, vaksin tersebut harus tetap efektif. “Ini tidak terduga untuk memiliki perubahan ini.” https://t.co/omusr7GKaU https://t.co/155RvCnY1j",misinformation,en
"Vacinas da Covid-19 são usadas em golpes para roubar dados e dinheiro de internautas

https://t.co/zTh9DsgLHK","Vaksin Covid-19 digunakan dalam penipuan untuk mencuri data dan uang dari pengguna internet

https://t.co/zTh9DsgLHK",misinformation,pt
"Um estudo do Jornal de Medicina Respiratória e Cuidados Críticos dos EUA afirma que, mesmo depois do fim dos sintomas de #coronavírus, pacientes podem transmitir a doença por até 8 dias. A pesquisa monitorou 16 pacientes internados no em um hospital de Pequim, na China https://t.co/BbYFuu0FZY","Sebuah studi oleh US Journal of Respiratory Medicine and Critical Care menyatakan bahwa, bahkan setelah gejala #coronavirus hilang, pasien dapat menularkan penyakit hingga 8 hari. Penelitian tersebut memantau 16 pasien yang dirawat di sebuah rumah sakit di Beijing, China https://t.co/BbYFuu0FZY",misinformation,pt
Як довго коронавірус тримається на різних поверхнях? https://t.co/yK01P8VXdx,Berapa lama virus corona bertahan di permukaan yang berbeda? https://t.co/yK01P8VXdx,misinformation,uk
"Population control by any means necessary.  His father was the head of Planned Parenthood.  Control viruses, diseases, vaccines, euthanasia...what else?!  #QAnon  https://t.co/a1e6FVqYIu","Pengendalian populasi dengan cara apapun yang diperlukan. Ayahnya adalah kepala Keluarga Berencana. Kendalikan virus, penyakit, vaksin, euthanasia...apa lagi?! #QAnon https://t.co/a1e6FVqYIu",misinformation,en
Parents should NOT buy face masks for children under three because they 'can cause choking and suffocation' https://t.co/dCUNQVkJkE,Orang tua TIDAK boleh membeli masker wajah untuk anak di bawah tiga tahun karena 'dapat menyebabkan tersedak dan mati lemas' https://t.co/dCUNQVkJkE,misinformation,en
Parents should NOT buy face masks for children under three because they 'can cause choking and suffocation' https://t.co/6g2UHbZBkr,Orang tua TIDAK boleh membeli masker wajah untuk anak di bawah tiga tahun karena 'dapat menyebabkan tersedak dan mati lemas' https://t.co/6g2UHbZBkr,misinformation,en
"Parents should NOT buy face masks for children under three because they 'can cause choking and suffocation', Public Health England warns 

https://t.co/Fbrc5YZCJ8","Orang tua TIDAK boleh membeli masker wajah untuk anak di bawah tiga tahun karena 'dapat menyebabkan tersedak dan mati lemas', Public Health England memperingatkan

https://t.co/Fbrc5YZCJ8",misinformation,en
"March 17:
Trump: “I’ve felt it was a pandemic long before it was called a pandemic.” 

https://t.co/qEzX5FmK22","17 Maret:
Trump: ""Saya merasa ini adalah pandemi jauh sebelum disebut pandemi.""

https://t.co/qEzX5FmK22",misinformation,en
"Don’t be fooled: President Trump donating his salary is meaningless, compared to the millions he’s made off of the presidency, both from taxpayer spending at his properties and from constantly using his position to boost his businesses. 

https://t.co/BQWEjabMjX","Jangan tertipu: Presiden Trump menyumbangkan gajinya tidak ada artinya, dibandingkan dengan jutaan yang dia dapatkan dari kepresidenan, baik dari pengeluaran pembayar pajak di propertinya dan dari terus-menerus menggunakan posisinya untuk meningkatkan bisnisnya.

https://t.co/BQWEjabMjX",misinformation,en
We will be continuously updating  the timeline in this post with President Trump’s latest statements about COVID-19:  https://t.co/qEzX5F59au https://t.co/QxngbMHIg5,Kami akan terus memperbarui timeline dalam posting ini dengan pernyataan terbaru Presiden Trump tentang COVID-19: https://t.co/qEzX5F59au https://t.co/QxngbMHIg5,misinformation,en
"March 17:
Trump: “I’ve felt it was a pandemic long before it was called a pandemic.” 

https://t.co/qEzX5FmK22","17 Maret:
Trump: ""Saya merasa ini adalah pandemi jauh sebelum disebut pandemi.""

https://t.co/qEzX5FmK22",misinformation,en
We will be continuously updating  the timeline in this post with President Trump’s latest statements about COVID-19:  https://t.co/qEzX5F59au https://t.co/QxngbMHIg5,Kami akan terus memperbarui timeline dalam posting ini dengan pernyataan terbaru Presiden Trump tentang COVID-19: https://t.co/qEzX5F59au https://t.co/QxngbMHIg5,misinformation,en
"Make vaccines much more quickly. SARS-CoV-2 vaccine, scientists convert virus’s RNA → DNA, select pieces of virus that computer simulations have suggested will prod the immune system into making antibodies. 
2-3 years development  time drops to 2-3 hours
https://t.co/6qN8T97ZUQ","Membuat vaksin jauh lebih cepat. Vaksin SARS-CoV-2, para ilmuwan mengubah RNA virus → DNA, memilih potongan virus yang menurut simulasi komputer akan mendorong sistem kekebalan untuk membuat antibodi.
2-3 tahun waktu pengembangan turun menjadi 2-3 jam
https://t.co/6qN8T97ZUQ",misinformation,en
"Make vaccines much more quickly. SARS-CoV-2 vaccine, scientists convert virus’s RNA → DNA, select pieces of virus that computer simulations have suggested will prod the immune system into making antibodies. 
2-3 years development  time drops to 2-3 hours
https://t.co/6qN8T97ZUQ","Membuat vaksin jauh lebih cepat. Vaksin SARS-CoV-2, para ilmuwan mengubah RNA virus → DNA, memilih potongan virus yang menurut simulasi komputer akan mendorong sistem kekebalan untuk membuat antibodi.
2-3 tahun waktu pengembangan turun menjadi 2-3 jam
https://t.co/6qN8T97ZUQ",misinformation,en
"Prof.Dr.Hakan Yardımcı:""Veteriner Hekim kontrolünde olan #süt sığırlarından sağılan sütler,et sığırlarından elde edilen muayenesi yapılmış etler gibi güvenlidir.Pastörize veya UHT sütler #şarbon yönünden güvenlidir.Çiğ süt kaynatılmalıdır."" https://t.co/8AMXphrV8A  #gıdagüvenliği","Prof.Dr.Hakan Yanık: ""Susu dari sapi perah di bawah pengawasan dokter hewan sama amannya dengan daging yang diperiksa dari sapi potong. Susu yang dipasteurisasi atau UHT aman untuk #antraks. Susu mentah harus direbus."" https://t.co/8AMXphrV8A #foodsecurity",misinformation,tr
"AKP'ye yakın yazar: Süt ve süt ürünlerinde de şarbon riski varmış

Habertürk yazarı Sevilay Yılman, süt ve süt ürünleri ile dondurmada da şarbon riski olabileceği iddiasını ileri sürdü.

https://t.co/7l8Zpo0DrA","Penulis dekat AKP: Ada risiko antraks pada susu dan produk susu

Penulis Habertürk Sevilay Yılman mengklaim bahwa mungkin ada risiko antraks dalam susu dan produk susu dan es krim.

https://t.co/7l8Zpo0DrA",misinformation,tr
"AKP'ye yakın yazar: Süt ve süt ürünlerinde de şarbon riski varmış
https://t.co/JWjgCcttYi","Penulis dekat AKP: Ada risiko antraks pada susu dan produk susu
https://t.co/JWjgCcttYi",misinformation,tr
"Great news! Study of effects of Pfizer Covid19 vaccine 94% effective in real world study of those who had received the vaccine in Israel. It is shown to be effective against the UK variant as it is the dominant virus in Israel #OVHealthcare 
#ONEV1
https://t.co/nTHRYA4u6d","Kabar baik! Studi efek vaksin Pfizer Covid19 94% efektif dalam studi dunia nyata dari mereka yang telah menerima vaksin di Israel. Ini terbukti efektif melawan varian Inggris karena merupakan virus dominan di Israel #OVHealthcare
#ONEV1
https://t.co/nTHRYA4u6d",misinformation,en
"Great news! Study of effects of Pfizer Covid19 vaccine 94% effective in real world study of those who had received the vaccine in Israel. It is shown to be effective against the UK variant as it is the dominant virus in Israel #OVHealthcare 
#ONEV1
https://t.co/nTHRYA4u6d","Kabar baik! Studi efek vaksin Pfizer Covid19 94% efektif dalam studi dunia nyata dari mereka yang telah menerima vaksin di Israel. Ini terbukti efektif melawan varian Inggris karena merupakan virus dominan di Israel #OVHealthcare
#ONEV1
https://t.co/nTHRYA4u6d",misinformation,en
"🤜🚩🤛
CHEGA DE MORTES POR COVID E CHACINAS 
#BolsonaroGenocida 
#PTpelaVida 
https://t.co/dg9ZInCyb8","🤜🚩🤛
TIDAK ADA LAGI KEMATIAN OLEH COVID DAN SLAGHTERHOOD
#BolsonaroGenocidal
#PTpelaVida
https://t.co/dg9ZInCyb8",misinformation,pt
"🤜🚩🤛
CHEGA DE MORTES POR COVID E CHACINAS 
#BolsonaroGenocida 
#PTpelaVida 
https://t.co/dg9ZInCyb8","🤜🚩🤛
TIDAK ADA LAGI KEMATIAN OLEH COVID DAN SLAGHTERHOOD
#BolsonaroGenocidal
#PTpelaVida
https://t.co/dg9ZInCyb8",misinformation,pt
"🤜🚩🤛
CHEGA DE MORTES POR COVID E CHACINAS 
#BolsonaroGenocida 
#PTpelaVida 
https://t.co/dg9ZInCyb8","🤜🚩🤛
TIDAK ADA LAGI KEMATIAN OLEH COVID DAN SLAGHTERHOOD
#BolsonaroGenocidal
#PTpelaVida
https://t.co/dg9ZInCyb8",misinformation,pt
"Les proportions d'hospitalisations, de décès lies au #coronavirus et d'effets secondaire sévères suite à une vaccination #Covid_19 aux États-Unis pour un million d'habitants.

https://t.co/SWVnwYXeSE https://t.co/idXfE3Cpc1","Proporsi rawat inap terkait #coronavirus, kematian, dan efek samping parah setelah vaksinasi #Covid_19 di Amerika Serikat per satu juta penduduk.

https://t.co/SWVnwYXeSE https://t.co/idXfE3Cpc1",misinformation,fr
#COVID19 #COVID #COVID19Vaccine #immunologia Senza effetti collaterali ai vaccini per COVID-19 siamo protetti? https://t.co/gGSpuZdQR7,# COVID19 #COVID # COVID19Vaksin #imunologi Tanpa efek samping vaksin COVID-19 apakah kita terlindungi? https://t.co/gGSpuZdQR7,misinformation,it
"Demo gegen den französischen Gesundheitspass. Eine von dreien heute In Paris und zahlreichen im ganzen Land. Eine Mischung aus Impfpass-, und Impfgegnern, ""Gelbwesten"". Viele werfen Macron vor, eine ""Diktatur errichten"" zu wollen. Mehr 19 Uhr ⁦@ZDFheute⁩ https://t.co/af3ygZNeRq","Demonstrasi menentang paspor kesehatan Prancis. Salah satu dari tiga hari ini Di Paris dan banyak di seluruh negeri. Campuran kartu vaksinasi dan lawan vaksinasi, ""rompi kuning"". Banyak yang menuduh Macron ingin “mendirikan kediktatoran”. Lebih lanjut jam 7 malam @ZDFheute https://t.co/af3ygZNeRq",misinformation,de
"Menos contato, mais controle do contágio!
Esta é, por enquanto, a única forma real e tangível de diminuirmos a quantidade de infectados: diminuindo o contato humano!
https://t.co/BjzmCxrm6A
Imagem de Pete Linforth por Pixabay https://t.co/6MrAuMUosL","Lebih sedikit kontak, lebih banyak kontrol penularan!
Ini adalah, untuk saat ini, satu-satunya cara nyata dan nyata untuk mengurangi jumlah yang terinfeksi: mengurangi kontak manusia!
https://t.co/BjzmCxrm6A
Gambar Pete Linforth oleh Pixabay https://t.co/6MrAuMUosL",misinformation,pt
"Circula nas redes sociais uma foto da vice-presidente da Argentina, @CFKArgentina, sendo vacinada. A legenda insinua que ela estaria recebendo a vacina contra a Covid-19 sem usar máscara. Confira: https://t.co/Zh6uhQI97r. #fakenews #vacina #covid19 https://t.co/BOU5xhbxpL","Foto wakil presiden Argentina, @CFKArgentina, sedang divaksinasi beredar di media sosial. Judulnya menyindir bahwa dia akan menerima vaksin Covid-19 tanpa memakai masker. Lihat: https://t.co/Zh6uhQI97r. #fakenews #vaccine #covid19 https://t.co/BOU5xhbxpL",misinformation,pt
Les mauvaises surprises de la COVID-19 https://t.co/Td1QySwfQL https://t.co/8T9FC4rLfc,Kejutan buruk dari COVID-19 https://t.co/Td1QySwfQL https://t.co/8T9FC4rLfc,misinformation,fr
"Data for Indian states shows that COVID case fatality rates for many are reverse of what their age demographic predicts. 
@paulnovosad, @anup_malani, @gandhisahil, @thesamasher, &amp; I discuss why large-scale testing is needed to investigate this https://t.co/EeY5XLY2tU","Data untuk negara bagian India menunjukkan bahwa tingkat kematian kasus COVID bagi banyak orang adalah kebalikan dari apa yang diprediksi demografi usia mereka.
@paulnovosad, @anup_malani, @gandhisahil, @thesamasher, &amp; Saya membahas mengapa pengujian skala besar diperlukan untuk menyelidiki ini https://t.co/EeY5XLY2tU",misinformation,en
"Data for Indian states shows that COVID case fatality rates for many are reverse of what their age demographic predicts. 
@paulnovosad, @anup_malani, @gandhisahil, @thesamasher, &amp; I discuss why large-scale testing is needed to investigate this https://t.co/EeY5XLY2tU","Data untuk negara bagian India menunjukkan bahwa tingkat kematian kasus COVID bagi banyak orang adalah kebalikan dari apa yang diprediksi demografi usia mereka.
@paulnovosad, @anup_malani, @gandhisahil, @thesamasher, &amp; Saya membahas mengapa pengujian skala besar diperlukan untuk menyelidiki ini https://t.co/EeY5XLY2tU",misinformation,en
"Covid-19 en Italie : 19 000 morts de plus que les chiffres officiels, selon la Sécurité sociale

Et c'est probablement la même chose en France

https://t.co/EUQTzauxzq","Covid-19 di Italia: 19.000 lebih banyak meninggal daripada angka resmi, menurut Jaminan Sosial

Dan itu mungkin sama di Prancis

https://t.co/EUQTzauxzq",misinformation,fr
